"HID"	"Gene.Symbol"	"Taxonomy"	"Gene.ID"
37427	"SSTR2"	9606	6752
37434	"CUBN"	9606	8029
37436	"AADAC"	9606	13
37437	"ABCA3"	9606	21
37443	"ADCY8"	9606	114
37447	"ANGPT1"	9606	284
37450	"BIRC5"	9606	332
37453	"BTF3"	9606	689
37455	"CASP6"	9606	839
37457	"ENTPD5"	9606	957
37459	"CDC20"	9606	991
37462	"CHD2"	9606	1106
37464	"CLPTM1"	9606	1209
37465	"CRIP1"	9606	1396
37471	"CTSW"	9606	1521
37477	"EIF4G2"	9606	1982
37478	"EPB41L2"	9606	2037
37480	"FLNB"	9606	2317
37481	"FLNC"	9606	2318
37482	"SLC37A4"	9606	2542
37483	"XRCC6"	9606	2547
37486	"GCNT1"	9606	2650
37487	"GDI1"	9606	2664
37488	"GDI2"	9606	2665
37490	"GTF3C2"	9606	2976
37491	"GUCY2F"	9606	2986
37492	"HCRTR1"	9606	3061
37493	"SLC29A2"	9606	3177
37494	"HSBP1"	9606	3281
37496	"IRAK1"	9606	3654
37497	"ACAA1"	9606	30
37498	"ACADL"	9606	33
37507	"AQP4"	9606	361
37509	"ATP1B1"	9606	481
37510	"ATP1B3"	9606	483
37514	"ATP5D"	9606	513
37518	"BICD1"	9606	636
37519	"BPI"	9606	671
37520	"KLF5"	9606	688
37521	"BTG1"	9606	694
37523	"CAPG"	9606	822
37524	"CBR1"	9606	873
37525	"CCND2"	9606	894
37526	"CD63"	9606	967
37529	"CEL"	9606	1056
37530	"CKB"	9606	1152
37532	"CLTB"	9606	1212
37533	"CNN3"	9606	1266
37535	"COL9A2"	9606	1298
37536	"SLC31A2"	9606	1318
37537	"COX4I1"	9606	1327
37538	"COX5B"	9606	1329
37541	"CPA2"	9606	1358
37549	"CTRL"	9606	1506
37550	"CTSB"	9606	1508
37551	"CTSE"	9606	1510
37552	"CYB561"	9606	1534
37553	"DAO"	9606	1610
37554	"ECI1"	9606	1632
37558	"EPHX2"	9606	2053
37559	"STX2"	9606	2054
37560	"ETV6"	9606	2120
37561	"ACSL1"	9606	2180
37562	"FAU"	9606	2197
37563	"FES"	9606	2242
37566	"GLRX"	9606	2745
37567	"GLUL"	9606	2752
37570	"GRK6"	9606	2870
37573	"GTF2E2"	9606	2961
37582	"HMGB2"	9606	3148
37583	"HOXA4"	9606	3201
37584	"HOXB2"	9606	3212
37585	"HOXB5"	9606	3215
37586	"HPCAL1"	9606	3241
37590	"IDH2"	9606	3418
37591	"IL9R"	9606	3581
37592	"ITGA7"	9606	3679
37593	"ITPR2"	9606	3709
37595	"KCNN1"	9606	3780
37603	"KRT85"	9606	3891
37604	"LAMA4"	9606	3910
37608	"LGALS3"	9606	3958
37612	"LRPAP1"	9606	4043
37614	"LUM"	9606	4060
37615	"ME2"	9606	4200
37618	"MAP3K11"	9606	4296
37619	"MMP7"	9606	4316
37620	"MN1"	9606	4330
37622	"MRC1"	9606	4360
37623	"MTX1"	9606	4580
37628	"NDUFA2"	9606	4695
37629	"NDUFA4"	9606	4697
37630	"NDUFB3"	9606	4709
37631	"NFKBIB"	9606	4793
37634	"OR1D2"	9606	4991
37636	"ORC5"	9606	5001
37637	"PEBP1"	9606	5037
37638	"PABPC1"	9606	26986
37640	"PCSK2"	9606	5126
37642	"BCKDK"	9606	10295
37643	"PDPK1"	9606	5170
37644	"PFDN1"	9606	5201
37645	"PFDN4"	9606	5203
37647	"PGAM1"	9606	5223
37649	"SLC25A3"	9606	5250
37650	"PKM"	9606	5315
37652	"PLGLB1"	9606	5343
37652	"PLGLB2"	9606	5342
37653	"PMCH"	9606	5367
37656	"PNN"	9606	5411
37658	"POU2F1"	9606	5451
37659	"PPP1CB"	9606	5500
37660	"PPP2CA"	9606	5515
37661	"PPP2R5D"	9606	5528
37664	"PRKAR1A"	9606	5573
37665	"PRKAR1B"	9606	5575
37666	"PRKAR2B"	9606	5577
37667	"PRKCI"	9606	5584
37670	"MAPK1"	9606	5594
37680	"PSAP"	9606	5660
37686	"PSMD8"	9606	5714
37690	"QSOX1"	9606	5768
37691	"PTPN12"	9606	5782
37693	"PTPRH"	9606	5794
37694	"PTPRM"	9606	5797
37695	"RAD1"	9606	5810
37697	"PXN"	9606	5829
37702	"RABIF"	9606	5877
37704	"RAD23B"	9606	5887
37706	"RBMS2"	9606	5939
37707	"RDX"	9606	5962
37709	"RGR"	9606	5995
37710	"RGS10"	9606	6001
37711	"RNF4"	9606	6047
37712	"RPA2"	9606	6118
37713	"RPL15"	9606	6138
37714	"RPS2"	9606	6187
37715	"RPS27A"	9606	6233
37716	"SAT1"	9606	6303
37717	"SCP2"	9606	6342
37718	"SDHD"	9606	6392
37719	"SEC14L1"	9606	6397
37721	"SRSF2"	9606	6427
37722	"SCG5"	9606	6447
37723	"SH3GL3"	9606	6457
37727	"SMARCE1"	9606	6605
37728	"SNRPB2"	9606	6629
37730	"SNRPG"	9606	6637
37733	"SOX11"	9606	6664
37735	"SPR"	9606	6697
37736	"SRI"	9606	6717
37737	"SRP9"	9606	6726
37738	"SRP14"	9606	6727
37741	"SULT2A1"	9606	6822
37742	"RNF43"	9606	54894
37744	"TBCE"	9606	6905
37746	"TCEB3"	9606	6924
37747	"THRA"	9606	7067
37748	"TIMP4"	9606	7079
37749	"TK1"	9606	7083
37750	"NR2E1"	9606	7101
37751	"TRAPPC10"	9606	7109
37752	"TNNI2"	9606	7136
37753	"TPR"	9606	7175
37756	"CRISP2"	9606	7180
37757	"TRIP6"	9606	7205
37759	"TST"	9606	7263
37763	"UGCG"	9606	7357
37764	"UQCRC2"	9606	7385
37765	"VDAC2"	9606	7417
37766	"XPNPEP2"	9606	7512
37767	"YWHAH"	9606	7533
37786	"ZNF200"	9606	7752
37788	"STAM"	9606	8027
37792	"ACOX3"	9606	8310
37822	"EEA1"	9606	8411
37823	"STX7"	9606	8417
37824	"VAPA"	9606	9218
37826	"TTF2"	9606	8458
37827	"GEMIN2"	9606	8487
37830	"SLC27A2"	9606	11001
37831	"DGKZ"	9606	8525
37832	"CST7"	9606	8530
37833	"PPFIA3"	9606	8541
37836	"THOC5"	9606	8563
37838	"MKNK1"	9606	8569
37839	"RUVBL1"	9606	8607
37841	"EIF4EBP3"	9606	8637
37842	"PTCH2"	9606	8643
37845	"EIF3J"	9606	8669
37846	"VAMP8"	9606	8673
37847	"VAMP4"	9606	8674
37848	"B4GALT4"	9606	8702
37851	"RNGTT"	9606	8732
37852	"GPAA1"	9606	8733
37854	"CDS2"	9606	8760
37855	"PABPC4"	9606	8761
37856	"RIPK2"	9606	8767
37857	"SNAP23"	9606	8773
37858	"DYRK4"	9606	8798
37867	"PSTPIP1"	9606	9051
37868	"PRC1"	9606	9055
37871	"CAPS"	9606	828
37872	"CCBL1"	9606	883
37873	"CDH12"	9606	1010
37874	"CSRP1"	9606	1465
37875	"DGKB"	9606	1607
37878	"TIMM8A"	9606	1678
37880	"FABP7"	9606	2173
37882	"GMFB"	9606	2764
37883	"DNAJC25"	9606	548645
37884	"GTF2F2"	9606	2963
37886	"HNF4G"	9606	3174
37888	"SERPINB9"	9606	5272
37889	"PPP2CB"	9606	5516
37894	"UCHL1"	9606	7345
37895	"BEST1"	9606	7439
37897	"GBF1"	9606	8729
37898	"ADAM22"	9606	53616
37900	"SLC16A3"	9606	9123
37901	"SLC6A5"	9606	9152
37902	"SLC28A1"	9606	9154
37903	"RAB11A"	9606	8766
37905	"COX5A"	9606	9377
37906	"G6PD"	9606	2539
37907	"GOSR2"	9606	9570
37910	"BUB1"	9606	699
37911	"CALR"	9606	811
37912	"CASP3"	9606	836
37914	"RUNX3"	9606	864
37917	"COL6A3"	9606	1293
37922	"DSP"	9606	1832
37923	"EGR3"	9606	1960
37924	"ENSA"	9606	2029
37925	"EPHB2"	9606	2048
37926	"EZH2"	9606	2146
37927	"FGL1"	9606	2267
37928	"FHL3"	9606	2275
37929	"AGFG1"	9606	3267
37931	"HSF2"	9606	3298
37932	"HUS1"	9606	3364
37933	"MLLT3"	9606	4300
37935	"NDUFS6"	9606	4726
37936	"PEX14"	9606	5195
37940	"RPS6KA3"	9606	6197
37941	"STX1A"	9606	6804
37942	"TAF1"	9606	6872
37943	"TCF15"	9606	6939
37944	"TRPC6"	9606	7225
37945	"WRB"	9606	7485
37946	"PNPLA4"	9606	8228
37952	"PRKRIR"	9606	5612
37953	"ATG12"	9606	9140
37954	"HGS"	9606	9146
37955	"PCSK7"	9606	9159
37956	"DGKI"	9606	9162
37957	"SCAF11"	9606	9169
37958	"MAP3K13"	9606	9175
37959	"ZW10"	9606	9183
37961	"BZRAP1"	9606	9256
37963	"PIWIL1"	9606	9271
37964	"ZNHIT3"	9606	9326
37968	"POLR2D"	9606	5433
37969	"SYMPK"	9606	8189
37971	"GSTO1"	9606	9446
37972	"HOMER3"	9606	9454
37973	"STX8"	9606	9482
37974	"LITAF"	9606	9516
37975	"SCAMP1"	9606	9522
37976	"VPS4B"	9606	9525
37977	"GOSR1"	9606	9527
37978	"GMFG"	9606	9535
37980	"MINPP1"	9606	9562
37982	"MRPL49"	9606	740
37984	"DOCK2"	9606	1794
37985	"SLC29A1"	9606	2030
37987	"IGFALS"	9606	3483
37988	"KCNB1"	9606	3745
37989	"KCNJ9"	9606	3765
37990	"KRAS"	9606	3845
37994	"NDUFA7"	9606	4701
37995	"PIP4K2A"	9606	5305
37996	"POLRMT"	9606	5442
37998	"KLK7"	9606	5650
37999	"PSMD5"	9606	5711
38006	"SLC15A1"	9606	6564
38007	"TPD52"	9606	7163
38008	"NUP214"	9606	8021
38009	"GOLGA5"	9606	9950
38012	"THOC1"	9606	9984
38017	"ATP5G1"	9606	516
38020	"COX6A2"	9606	1339
38021	"CRKL"	9606	1399
38024	"GEM"	9606	2669
38026	"GPR6"	9606	2830
38034	"HCLS1"	9606	3059
38035	"HDLBP"	9606	3069
38041	"NEFM"	9606	4741
38043	"PDCL"	9606	5082
38046	"PRKAB2"	9606	5565
38049	"SLC20A1"	9606	6574
38052	"NCOA4"	9606	8031
38053	"ABI1"	9606	10006
38054	"GNPDA1"	9606	10007
38055	"TOM1L1"	9606	10040
38057	"RANBP9"	9606	10048
38058	"DNAJB6"	9606	10049
38061	"DXO"	9606	1797
38062	"GTF2E1"	9606	2960
38066	"HMGCS2"	9606	3158
38067	"HES1"	9606	3280
38070	"PYHIN1"	9606	149628
38075	"LGMN"	9606	5641
38077	"SLCO2A1"	9606	6578
38080	"SS18"	9606	6760
38082	"TARBP1"	9606	6894
38083	"TCEB1"	9606	6921
38087	"EPM2A"	9606	7957
38089	"COX17"	9606	10063
38092	"RAD50"	9606	10111
38093	"KIF20A"	9606	10112
38094	"DNAL4"	9606	10126
38095	"BCAP31"	9606	10134
38096	"G3BP1"	9606	10146
38097	"ATP6AP2"	9606	10159
38098	"FARP1"	9606	10160
38100	"MPHOSPH6"	9606	10200
38106	"PRSS16"	9606	10279
38108	"BET1"	9606	10282
38111	"MAP1B"	9606	4131
38112	"MAT2A"	9606	4144
38114	"MAP3K5"	9606	4217
38116	"MMP11"	9606	4320
38120	"PRCC"	9606	5546
38122	"STK10"	9606	6793
38123	"TBX2"	9606	6909
38129	"CD164"	9606	8763
38131	"HTR3B"	9606	9177
38137	"TRDN"	9606	10345
38139	"SCML2"	9606	10389
38141	"NDC80"	9606	10403
38142	"PPIE"	9606	10450
38143	"VAV3"	9606	10451
38145	"ECI2"	9606	10455
38146	"KRT1"	9606	3848
38148	"NCK1"	9606	4690
38149	"NFYB"	9606	4801
38150	"NUMA1"	9606	4926
38151	"ENPP1"	9606	5167
38155	"PLCL1"	9606	5334
38157	"PPP2R5B"	9606	5526
38160	"PRKAB1"	9606	5564
38161	"RAD21"	9606	5885
38164	"UQCRB"	9606	7381
38165	"SHFM1"	9606	7979
38166	"NCOR1"	9606	9611
38168	"BASP1"	9606	10409
38169	"PGRMC2"	9606	10424
38170	"FBLN5"	9606	10516
38171	"IFI30"	9606	10437
38172	"PPIH"	9606	10465
38176	"NXF1"	9606	10482
38178	"VTI1B"	9606	10490
38180	"RPP30"	9606	10556
38181	"SLC35A1"	9606	10559
38182	"RABAC1"	9606	10567
38183	"USP16"	9606	10600
38184	"POLR3G"	9606	10622
38185	"POLR3C"	9606	10623
38186	"TXNIP"	9606	10628
38187	"KHK"	9606	3795
38189	"POLH"	9606	5429
38194	"TFPI2"	9606	7980
38195	"EXOC5"	9606	10640
38197	"CXCR6"	9606	10663
38199	"MAP4K5"	9606	11183
38200	"AVIL"	9606	10677
38201	"SULT1C2"	9606	6819
38202	"POLD3"	9606	10714
38203	"AP4B1"	9606	10717
38206	"STAG2"	9606	10735
38208	"CAPN9"	9606	10753
38212	"CPLX2"	9606	10814
38213	"SRCAP"	9606	10847
38216	"CPSF4"	9606	10898
38217	"BLCAP"	9606	10904
38218	"SUB1"	9606	10923
38227	"STARD3"	9606	10948
38229	"SEC61B"	9606	10952
38230	"SERINC3"	9606	10955
38231	"PSMF1"	9606	9491
38233	"RAB32"	9606	10981
38234	"IMMT"	9606	10989
38235	"SDS"	9606	10993
38236	"KDELR1"	9606	10945
38238	"RBPMS"	9606	11030
38239	"B3GNT1"	9606	11041
38240	"ND4"	9606	4538
38244	"EIF2D"	9606	1939
38250	"RORB"	9606	6096
38251	"SUMO3"	9606	6612
38253	"SOS2"	9606	6655
38254	"SRP72"	9606	6731
38258	"SLC19A2"	9606	10560
38259	"TLE4"	9606	7091
38260	"CNTRL"	9606	11064
38261	"CYB561D2"	9606	11068
38262	"TOPBP1"	9606	11073
38263	"HSF2BP"	9606	11077
38266	"KIF3A"	9606	11127
38268	"CDC37"	9606	11140
38271	"LSM6"	9606	11157
38274	"ACP1"	9606	52
38276	"TFDP1"	9606	7027
38284	"C14orf1"	9606	11161
38286	"CEP250"	9606	11190
38287	"WBP4"	9606	11193
38288	"SEC23IP"	9606	11196
38289	"CHEK2"	9606	11200
38290	"SLC6A14"	9606	11254
38291	"XPOT"	9606	11260
38294	"NRM"	9606	11270
38295	"PARK7"	9606	11315
38296	"EXOC3"	9606	11336
38298	"MGLL"	9606	11343
38299	"ACOX1"	9606	51
38341	"SFT2D3"	9606	84826
38347	"RPL32"	9606	6161
38373	"UTP20"	9606	27340
38385	"SLC27A6"	9606	28965
38387	"ZADH2"	9606	284273
38481	"SEC61A2"	9606	55176
38551	"SLC2A10"	9606	81031
38573	"WDR76"	9606	79968
38685	"WDR59"	9606	79726
38696	"PPIF"	9606	10105
38743	"SETD6"	9606	79918
38751	"PPAPDC1A"	9606	196051
38775	"SKP1"	9606	6500
38779	"EP400"	9606	57634
38809	"DR1"	9606	1810
38810	"WDR43"	9606	23160
38834	"TADA2A"	9606	6871
39074	"NMNAT1"	9606	64802
39079	"TACO1"	9606	51204
39086	"DBI"	9606	1622
39087	"ORMDL2"	9606	29095
39090	"UFD1L"	9606	7353
39141	"RRAGC"	9606	64121
39203	"GNAO1"	9606	2775
39206	"NAA11"	9606	84779
39246	"TRRAP"	9606	8295
39250	"GGA1"	9606	26088
39318	"PHGDH"	9606	26227
39330	"BTRC"	9606	8945
39421	"PIGG"	9606	54872
39452	"HSPA9"	9606	3313
39495	"SLC16A2"	9606	6567
39531	"RRN3"	9606	54700
39553	"NME1-NME2"	9606	654364
39574	"PAK1IP1"	9606	55003
39581	"CERS2"	9606	29956
39642	"NOC3L"	9606	64318
39658	"COX6B1"	9606	1340
39689	"MDN1"	9606	23195
39746	"MPV17"	9606	4358
39748	"SPHK1"	9606	8877
39749	"RAB6B"	9606	51560
39776	"NOM1"	9606	64434
39824	"PTGR2"	9606	145482
39904	"ATP6V0A4"	9606	50617
39963	"VTI1A"	9606	143187
39965	"SIGMAR1"	9606	10280
39986	"TAF9"	9606	6880
40112	"TOMM70A"	9606	9868
40119	"ING1"	9606	3621
40205	"NUF2"	9606	83540
40210	"DPP3"	9606	10072
40307	"MRM1"	9606	79922
40346	"RRP36"	9606	88745
40477	"BTF3L4"	9606	91408
40496	"MCM4"	9606	4173
40514	"SRM"	9606	6723
40537	"LSM14A"	9606	26065
40545	"NOC4L"	9606	79050
40573	"NUPL2"	9606	11097
40575	"NID2"	9606	22795
40581	"ATPIF1"	9606	93974
40583	"CBX3"	9606	11335
40587	"CRCP"	9606	27297
40594	"TWIST2"	9606	117581
40598	"CELA2A"	9606	63036
40604	"FKBP2"	9606	2286
40606	"FZD8"	9606	8325
40607	"MTPN"	9606	136319
40612	"HMX3"	9606	340784
40613	"HRH2"	9606	3274
40617	"STT3A"	9606	3703
40621	"LHX5"	9606	64211
40627	"MIP"	9606	4284
40628	"MNS1"	9606	55329
40632	"NIN"	9606	51199
40640	"PIPOX"	9606	51268
40641	"RAB24"	9606	53917
40647	"SLC50A1"	9606	55974
40648	"RNPS1"	9606	10921
40653	"FRRS1"	9606	391059
40654	"EXOC4"	9606	60412
40661	"SUPT6H"	9606	6830
40668	"CTR9"	9606	9646
40678	"VAMP1"	9606	6843
40681	"XRCC5"	9606	7520
40682	"ZFP37"	9606	7539
40684	"ZNF436"	9606	80818
40686	"ZFP62"	9606	643836
40690	"AEBP2"	9606	121536
40692	"NEUROG3"	9606	50674
40693	"CHAT"	9606	1103
40695	"CRYGS"	9606	1427
40705	"ADAM28"	9606	10863
40707	"OPN3"	9606	23596
40710	"EPN2"	9606	22905
40711	"EYA2"	9606	2139
40713	"GDAP1"	9606	54332
40714	"GNB5"	9606	10681
40715	"GNG2"	9606	54331
40716	"GNPAT"	9606	8443
40717	"GRIK2"	9606	2898
40720	"PFDN6"	9606	10471
40725	"HOXA3"	9606	3200
40726	"HOXA5"	9606	3202
40728	"HSD17B7"	9606	51478
40729	"ELAVL4"	9606	1996
40740	"KRT13"	9606	3860
40748	"MARCKSL1"	9606	65108
40749	"MSL3"	9606	10943
40754	"NCAM1"	9606	4684
40755	"NEFH"	9606	4744
40757	"NR1I2"	9606	8856
40764	"LOC102724788"	9606	102724788
40764	"PRODH"	9606	5625
40765	"RAB18"	9606	22931
40767	"SEC61G"	9606	23480
40769	"SLC23A1"	9606	9963
40774	"TCF12"	9606	6938
40775	"CIRH1A"	9606	84916
40776	"FABP9"	9606	646480
40785	"SLC6A18"	9606	348932
40787	"ZNF106"	9606	64397
40790	"CORO1B"	9606	57175
40794	"ESYT1"	9606	23344
40795	"MED24"	9606	9862
40796	"TIAM2"	9606	26230
40799	"TPRA1"	9606	131601
40802	"ZNF260"	9606	339324
40805	"GTF3C3"	9606	9330
40806	"GTF3C5"	9606	9328
40808	"CLCA4"	9606	22802
40809	"CLDN12"	9606	9069
40811	"AATF"	9606	26574
40812	"SERGEF"	9606	26297
40813	"TFIP11"	9606	24144
40819	"HARS2"	9606	23438
40820	"PTGR1"	9606	22949
40821	"MLYCD"	9606	23417
40822	"PRDM2"	9606	7799
40823	"SIRT2"	9606	22933
40825	"SIRT5"	9606	23408
40826	"SLC35A3"	9606	23443
40827	"HSPBP1"	9606	23640
40828	"KCND2"	9606	3751
40832	"KLK9"	9606	284366
40833	"LSM5"	9606	23658
40838	"OR2B6"	9606	26212
40841	"BLOC1S6"	9606	26258
40842	"RAB3GAP2"	9606	25782
40843	"SPON2"	9606	10417
40844	"STAG3"	9606	10734
40845	"TIMM10"	9606	26519
40846	"TIMM13"	9606	26517
40847	"TIMM9"	9606	26520
40848	"TNPO3"	9606	23534
40849	"TXN2"	9606	25828
40850	"UCK2"	9606	7371
40855	"SLC30A2"	9606	7780
40858	"ATXN10"	9606	25814
40859	"PRELID1"	9606	27166
40860	"FHOD1"	9606	29109
40861	"GLS2"	9606	27165
40862	"SLCO3A1"	9606	28232
40863	"POLL"	9606	27343
40864	"FLRT1"	9606	23769
40865	"CPSF1"	9606	29894
40866	"TRA2A"	9606	29896
40867	"SAC3D1"	9606	29901
40870	"CNOT4"	9606	4850
40873	"ANAPC4"	9606	29945
40876	"UQCR10"	9606	29796
40877	"PREB"	9606	10113
40879	"CDIP1"	9606	29965
40880	"RAB3IL1"	9606	5866
40882	"MYOF"	9606	26509
40883	"GDF6"	9606	392255
40891	"EIF2AK4"	9606	440275
40892	"DBF4"	9606	10926
40893	"ADD3"	9606	120
40902	"UXT"	9606	8409
40903	"NDRG3"	9606	57446
40906	"SLC39A1"	9606	27173
40908	"CNGB3"	9606	54714
40914	"WDR37"	9606	22884
40915	"SPCS1"	9606	28972
40917	"MKL2"	9606	57496
40920	"NCOA6"	9606	23054
40924	"NUPL1"	9606	9818
40925	"SLC43A3"	9606	29015
40927	"CCDC113"	9606	29070
40928	"NDUFAF4"	9606	29078
40929	"UBE2T"	9606	29089
40930	"TMEM208"	9606	29100
40931	"TMEM258"	9606	746
40932	"NDUFA8"	9606	4702
40934	"CNPY2"	9606	10330
40935	"DNAJC8"	9606	22826
40937	"EDC4"	9606	23644
40942	"UQCRQ"	9606	27089
40943	"CCT8L2"	9606	150160
40944	"SNX5"	9606	27131
40945	"LSM1"	9606	27257
40950	"HTATSF1"	9606	27336
40953	"CNOT2"	9606	4848
40954	"MYBBP1A"	9606	10514
40956	"BRD1"	9606	23774
40957	"SLC39A2"	9606	29986
40959	"SLC40A1"	9606	30061
40960	"ZNRD1"	9606	30834
40962	"UBXN4"	9606	23190
40964	"GSE1"	9606	23199
40966	"TTC37"	9606	9652
40967	"KIAA0430"	9606	9665
40968	"IPO13"	9606	9670
40969	"TTI1"	9606	9675
40970	"LRRC14"	9606	9684
40971	"NUP93"	9606	9688
40973	"HERPUD1"	9606	9709
40975	"GPRIN2"	9606	9721
40977	"SART3"	9606	9733
40978	"USP34"	9606	9736
40979	"IFT140"	9606	9742
40980	"KIAA0247"	9606	9766
40981	"JADE3"	9606	9767
40982	"RNF144A"	9606	9781
40986	"SEC24D"	9606	9871
40988	"UBAP2L"	9606	9898
40990	"RNF10"	9606	9921
40992	"CPEB3"	9606	22849
40993	"TRAPPC8"	9606	22878
40994	"ABLIM1"	9606	3983
40996	"DIP2C"	9606	22982
40997	"PCNX"	9606	22990
41000	"POP1"	9606	10940
41001	"PDS5B"	9606	23047
41002	"WAPAL"	9606	23063
41003	"SETX"	9606	23064
41004	"KDM4C"	9606	23081
41006	"MRPS27"	9606	23107
41008	"ARL6IP1"	9606	23204
41009	"SMC5"	9606	23137
41011	"SNX13"	9606	23161
41012	"DIP2A"	9606	23181
41014	"RRS1"	9606	23212
41015	"PRRC2C"	9606	23215
41017	"MTCL1"	9606	23255
41019	"EXOC7"	9606	23265
41020	"MGRN1"	9606	23295
41021	"NCAPD3"	9606	23310
41022	"DMXL2"	9606	23312
41023	"TTC28"	9606	23331
41024	"CLASP1"	9606	23332
41025	"VPS39"	9606	23339
41026	"DOCK9"	9606	23348
41029	"NCSTN"	9606	23385
41031	"LEPROTL1"	9606	23484
41034	"SAMM50"	9606	25813
41035	"NBPF8"	9606	728841
41035	"NBPF11"	9606	200030
41035	"NBPF12"	9606	149013
41035	"NBPF1"	9606	55672
41035	"NBPF9"	9606	400818
41035	"NBPF26"	9606	101060684
41035	"NBPF14"	9606	25832
41035	"NBPF10"	9606	100132406
41035	"NBPF15"	9606	284565
41035	"LOC102724250"	9606	102724250
41035	"NBPF19"	9606	101060226
41035	"NBPF20"	9606	100288142
41036	"PARM1"	9606	25849
41037	"SUMF2"	9606	25870
41040	"CNOT10"	9606	25904
41041	"C1orf43"	9606	25912
41042	"FAM98A"	9606	25940
41043	"KIAA1429"	9606	25962
41044	"DHRS7B"	9606	25979
41045	"TSKU"	9606	25987
41046	"RNF167"	9606	26001
41048	"GIGYF2"	9606	26058
41050	"PYGO1"	9606	26108
41051	"TES"	9606	26136
41052	"RSL1D1"	9606	26156
41056	"TRUB2"	9606	26995
41059	"INTU"	9606	27152
41060	"RRP7A"	9606	27341
41062	"RDH8"	9606	50700
41063	"GBX1"	9606	2636
41065	"NOX4"	9606	50507
41070	"ZNF593"	9606	51042
41072	"LAP3"	9606	51056
41073	"NBAS"	9606	51594
41074	"TXNDC12"	9606	51060
41075	"GSTK1"	9606	373156
41076	"POP5"	9606	51367
41077	"POMP"	9606	51371
41078	"TMA7"	9606	51372
41079	"ASCC1"	9606	51008
41080	"GET4"	9606	51608
41082	"RWDD1"	9606	51389
41083	"NDUFA13"	9606	51079
41084	"TNNI3K"	9606	51086
41086	"CSAD"	9606	51380
41087	"UTP18"	9606	51096
41088	"ABHD5"	9606	51099
41089	"ABHD17B"	9606	51104
41090	"UBE2J1"	9606	51465
41092	"METTL9"	9606	51108
41093	"RMDN1"	9606	51115
41095	"EMC9"	9606	51016
41096	"TPRKB"	9606	51002
41097	"YPEL5"	9606	51646
41098	"GLRX2"	9606	51022
41099	"FIS1"	9606	51024
41100	"PAM16"	9606	51025
41101	"MRPS23"	9606	51649
41102	"GOLT1B"	9606	51026
41103	"BOLA1"	9606	51027
41105	"GINS2"	9606	51659
41106	"IER3IP1"	9606	51124
41107	"TELO2"	9606	9894
41108	"NUB1"	9606	51667
41109	"IRAK4"	9606	51135
41110	"RNFT1"	9606	51136
41111	"RAB10"	9606	10890
41114	"NSFL1C"	9606	55968
41117	"PACSIN3"	9606	29763
41118	"ANAPC5"	9606	51433
41123	"LCMT1"	9606	51451
41126	"RAPGEFL1"	9606	51195
41128	"ACP6"	9606	51205
41130	"TRAT1"	9606	50852
41131	"TRIAP1"	9606	51499
41132	"TRMT112"	9606	51504
41133	"GLTP"	9606	51228
41135	"ORMDL1"	9606	94101
41136	"ANAPC11"	9606	51529
41137	"C6orf203"	9606	51250
41138	"RANGRF"	9606	29098
41139	"NTM"	9606	50863
41142	"RSF1"	9606	51773
41144	"GCNT4"	9606	51301
41145	"KDM3B"	9606	51780
41146	"REEP2"	9606	51308
41147	"RSRC1"	9606	51319
41148	"WAC"	9606	51322
41149	"GDE1"	9606	51573
41150	"SPTBN5"	9606	51332
41151	"ZNF771"	9606	51333
41152	"PRR16"	9606	51334
41157	"DLG3"	9606	1741
41169	"NUP54"	9606	53371
41170	"POLM"	9606	27434
41171	"ASIC5"	9606	51802
41172	"BCMO1"	9606	53630
41173	"SETD4"	9606	54093
41174	"CHRAC1"	9606	54108
41180	"CCDC88A"	9606	55704
41182	"CACFD1"	9606	11094
41183	"C17orf59"	9606	54785
41184	"AGO4"	9606	192670
41185	"MBTD1"	9606	54799
41187	"BEST2"	9606	54831
41188	"VPS13C"	9606	54832
41189	"SIDT1"	9606	54847
41190	"ASAP3"	9606	55616
41191	"TTC27"	9606	55622
41193	"ZDHHC7"	9606	55625
41195	"RETSAT"	9606	54884
41196	"TBC1D8B"	9606	54885
41198	"HEATR2"	9606	54919
41200	"LYAR"	9606	55646
41201	"LPCAT2"	9606	54947
41202	"C1orf27"	9606	54953
41205	"ULK4"	9606	54986
41206	"C1orf123"	9606	54987
41207	"GID8"	9606	54994
41208	"TTC38"	9606	55020
41209	"PHIP"	9606	55023
41210	"NOL8"	9606	55035
41211	"PTCD3"	9606	55037
41213	"NRDE2"	9606	55051
41214	"LIMS2"	9606	55679
41215	"TMEM45A"	9606	55076
41216	"SOBP"	9606	55084
41217	"GPATCH1"	9606	55094
41220	"AGGF1"	9606	55109
41224	"NDC1"	9606	55706
41225	"ANKZF1"	9606	55139
41226	"WDR74"	9606	54663
41228	"MSTO1"	9606	55154
41229	"WDR11"	9606	55717
41230	"RFWD3"	9606	55159
41231	"RIF1"	9606	55183
41232	"HHAT"	9606	55733
41233	"C11orf57"	9606	55216
41235	"PANK4"	9606	55229
41236	"VRTN"	9606	55237
41237	"SLC38A7"	9606	55238
41238	"OGFOD1"	9606	55239
41239	"AGK"	9606	55750
41241	"EXOC1"	9606	55763
41242	"CASC1"	9606	55259
41244	"CWF19L1"	9606	55280
41247	"KLHL26"	9606	55295
41248	"SAYSD1"	9606	55776
41249	"KIAA1598"	9606	57698
41250	"TMEM144"	9606	55314
