HID	Gene.Symbol	Taxonomy	Gene.ID
18930	NA	7955	569334
18930	NA	9544	717527
18930	NA	9606	23329
18930	NA	10090	74694
18930	NA	10116	299824
18932	NA	7955	559418
18932	NA	9544	714824
18932	NA	9606	91461
18932	NA	10090	106522
18932	NA	10116	313860
18933	NA	9544	722864
18933	NA	9606	27146
18935	NA	9544	715799
18935	NA	9606	26953
18935	NA	10090	240614
18935	NA	10116	309326
18937	NA	9544	709714
18937	NA	9606	84627
18937	NA	10090	195209
18937	NA	10116	691499
18938	NA	9544	710260
18938	NA	9606	57569
18938	NA	10090	244867
18938	NA	10116	367085
18939	NA	9544	707402
18939	NA	9606	158471
18939	NA	10090	353211
18939	NA	10116	293823
18941	NA	7955	564723
18941	NA	9544	701450
18941	NA	9606	54531
18941	NA	10090	70427
18941	NA	10116	362841
18942	NA	9544	722043
18942	NA	7955	797322
18942	NA	9606	23261
18942	NA	10090	100072
18942	NA	10116	362665
18945	NA	9544	716348
18945	NA	9606	23135
18945	NA	10090	216850
18945	NA	10116	363630
18946	NA	7955	100334650
18946	NA	9544	699196
18946	NA	9606	85461
18946	NA	10090	66860
18946	NA	10116	311055
18947	NA	9544	699071
18947	NA	9606	92196
18947	NA	10090	76747
18947	NA	10116	362136
18948	NA	9544	695153
18948	NA	9606	56271
18948	NA	10090	406217
18948	NA	10116	501624
18949	NA	7955	792623
18949	NA	9544	697299
18949	NA	9606	92235
18949	NA	10090	240892
18949	NA	10116	498267
18950	NA	7955	100332760
18950	NA	9544	719403
18950	NA	9606	92312
18950	NA	10090	72640
18950	NA	10116	310631
18952	NA	7955	557946
18952	NA	9544	711866
18952	NA	9606	57606
18952	NA	10090	75991
18952	NA	10116	305310
18953	NA	7955	557200
18953	NA	9544	707416
18953	NA	9606	22998
18953	NA	10090	77569
18953	NA	10116	305332
18956	NA	7955	497350
18956	NA	9544	100425123
18956	NA	9606	57568
18956	NA	10090	244668
18956	NA	10116	361442
18957	NA	9544	719344
18957	NA	9606	57479
18957	NA	10090	233210
18957	NA	10116	361569
18958	NA	7955	100149522
18958	NA	9544	706104
18958	NA	9606	57643
18958	NA	10090	74464
18958	NA	10116	313524
18966	NA	7955	556256
18966	NA	9544	703990
18966	NA	9606	57662
18966	NA	10090	69697
18966	NA	10116	689074
18967	NA	7955	556081
18967	NA	9544	697568
18967	NA	9606	9853
18967	NA	10090	100213
18967	NA	10116	684259
18968	NA	7955	447815
18968	NA	9544	722261
18968	NA	9606	57494
18968	NA	10090	108653
18968	NA	10116	362428
18968	NA	10116	100362344
18969	NA	7955	492797
18969	NA	9606	23354
18969	NA	10090	71909
18969	NA	10116	100362495
18970	NA	9606	26153
18970	NA	10090	668303
18970	NA	10116	314473
18974	NA	10116	304650
18975	NA	7955	100330008
18975	NA	9606	114991
18975	NA	10090	72701
18981	NA	7955	100034627
18981	NA	9544	717952
18981	NA	9606	89849
18981	NA	10090	73683
18981	NA	10116	308865
18982	NA	7955	559366
18982	NA	9544	697930
18982	NA	9606	120892
18982	NA	10090	66725
18982	NA	10116	300160
18983	NA	9544	703991
18983	NA	9606	126208
18983	NA	10090	67109
18983	NA	10116	365176
18986	NA	7955	567726
18986	NA	9544	699019
18986	NA	9606	127003
18986	NA	10090	75504
18986	NA	10116	362020
18988	NA	9544	718692
18988	NA	9606	129852
18988	NA	10090	75087
18988	NA	10116	498431
18989	NA	7955	559457
18989	NA	9544	709886
18989	NA	9606	129881
18989	NA	10090	75051
18989	NA	10116	311113
18990	NA	9606	130106
18990	NA	10090	73259
18990	NA	10116	688819
18991	NA	7955	100004012
18991	NA	9544	700947
18991	NA	9606	130502
18991	NA	10090	75516
18991	NA	10116	684830
18996	NA	9544	716032
18996	NA	9606	127665
18996	NA	10090	100503355
18996	NA	10116	100362915
18998	NA	9544	696655
18998	NA	9606	118611
18998	NA	10090	71007
18998	NA	10116	100302465
19002	NA	7955	30416
19002	NA	9544	702034
19002	NA	9606	120237
19002	NA	10090	13172
19002	NA	10116	292934
19006	NA	7955	436634
19006	NA	9544	707949
19006	NA	10090	403183
19006	NA	10116	681354
19010	NA	7955	557409
19010	NA	7955	799170
19010	NA	7955	100329806
19010	NA	7955	100329252
19010	NA	9544	714015
19010	NA	9606	125931
19010	NA	10090	71601
19010	NA	10116	292701
19012	NA	7955	568754
19012	NA	7955	100332608
19012	NA	9544	100424440
19012	NA	9606	126567
19012	NA	10090	237397
19012	NA	10116	500798
19013	NA	9544	695016
19013	NA	9606	128611
19013	NA	10090	100043757
19013	NA	10116	100328908
19018	NA	7955	572364
19018	NA	7955	553759
19018	NA	9544	100426070
19018	NA	9606	131149
19018	NA	10090	229389
19018	NA	10116	295117
19019	NA	9544	695329
19019	NA	9606	100132916
19019	NA	10090	77803
19019	NA	10116	499520
19021	NA	9606	729330
19021	NA	10090	18256
19021	NA	10116	690625
19022	NA	10090	68311
19022	NA	10116	300017
19023	NA	9544	710801
19023	NA	9606	120376
19023	NA	10090	100502940
19023	NA	10116	315652
19024	NA	7955	100333462
19024	NA	9606	122525
19024	NA	10090	217648
19024	NA	10116	314168
19025	NA	9544	700609
19025	NA	9606	135293
19025	NA	10090	242377
19025	NA	10116	313130
19028	NA	7955	795255
19028	NA	7955	100004247
19028	NA	9606	146167
19028	NA	10090	234788
19028	NA	10116	502208
19034	NA	9544	721348
19034	NA	9606	148229
19034	NA	10090	67331
19034	NA	10116	299616
19035	NA	7955	100333199
19035	NA	9544	711151
19035	NA	9606	84144
19035	NA	10090	214804
19035	NA	10116	308021
19036	NA	7955	558213
19036	NA	9544	707745
19036	NA	9606	149041
19036	NA	10090	381305
19037	NA	9544	707076
19037	NA	9606	150763
19037	NA	10090	215456
19037	NA	10116	296130
19038	NA	7955	793832
19038	NA	9544	717910
19038	NA	9606	84542
19038	NA	10090	71675
19038	NA	10116	305579
19041	NA	9544	700241
19041	NA	9606	100505841
19041	NA	10090	78414
19041	NA	10116	498866
19046	NA	9544	717388
19046	NA	9606	158358
19046	NA	10090	240613
19046	NA	10116	309307
19055	NA	9606	170370
19055	NA	10090	105511
19055	NA	10116	100362169
19056	NA	7955	561643
19056	NA	9606	170394
19056	NA	10090	101631
19056	NA	10116	361671
19058	NA	7227	326250
19058	NA	7955	100003490
19058	NA	9544	715395
19058	NA	9606	145853
19058	NA	10090	69478
19058	NA	10116	363074
19060	NA	9544	707537
19060	NA	9606	440603
19060	NA	10090	229672
19060	NA	10116	295337
19061	NA	7955	497617
19061	NA	9544	695245
19061	NA	9606	140862
19061	NA	10090	319909
19061	NA	10116	311760
19062	NA	7955	569036
19062	NA	9544	719827
19062	NA	9606	150223
19062	NA	10090	69101
19062	NA	10116	287938
19063	NA	7955	100331995
19063	NA	9544	697774
19063	NA	9606	150946
19063	NA	10090	242915
19063	NA	10116	362801
19064	NA	7955	553811
19064	NA	9544	694606
19064	NA	9606	152503
19064	NA	10090	27059
19064	NA	10116	295171
19065	NA	7955	403019
19065	NA	9544	693825
19065	NA	9606	79192
19065	NA	10090	16371
19065	NA	10116	306659
19067	NA	7955	569471
19067	NA	9544	706471
19067	NA	9606	55636
19067	NA	10090	320790
19067	NA	10116	312974
19075	NA	7955	561736
19075	NA	10090	74562
19075	NA	10116	296307
19076	NA	7955	561277
19076	NA	9544	703273
19076	NA	9606	54467
19076	NA	10090	70797
19076	NA	10116	368062
19077	NA	9544	699290
19077	NA	9606	100505591
19077	NA	10090	192852
19077	NA	10116	287668
19078	NA	9544	702838
19078	NA	9606	390792
19078	NA	10090	237934
19078	NA	10116	303523
19080	NA	9544	721648
19080	NA	9606	22861
19080	NA	10090	637515
19080	NA	10116	691998
19082	NA	9544	718850
19082	NA	9606	342618
19082	NA	10090	237890
19093	NA	9544	712128
19093	NA	10090	241732
19093	NA	10116	296280
19095	NA	9606	57481
19097	NA	10090	245506
19097	NA	10116	302756
19108	NA	7955	553684
19108	NA	9544	722045
19108	NA	9606	201140
19108	NA	10090	68460
19108	NA	10116	287411
19111	NA	9544	704944
19111	NA	9606	200159
19111	NA	10090	69428
19111	NA	10116	689766
19115	NA	9544	713122
19115	NA	9606	85460
19115	NA	10090	100515
19115	NA	10116	498390
19117	NA	9544	709346
19117	NA	9606	200726
19123	NA	7955	565603
19123	NA	9544	704997
19123	NA	9606	340146
19123	NA	10090	76157
19123	NA	10116	308717
19127	NA	7955	562011
19127	NA	9544	721021
19127	NA	9606	25759
19127	NA	10090	216148
19127	NA	10116	314612
19128	NA	7955	100005939
19128	NA	9544	713037
19128	NA	9606	283377
19128	NA	10090	66701
19128	NA	10116	288772
19131	NA	7955	558320
19131	NA	9544	719626
19131	NA	9606	84140
19131	NA	10090	73873
19131	NA	10116	289833
19137	NA	9544	713751
19137	NA	9606	284067
19137	NA	10090	75437
19137	NA	10116	498004
19140	NA	9544	695586
19140	NA	9606	388381
19140	NA	10090	72215
19140	NA	10116	691189
19144	NA	7955	556398
19144	NA	7955	797104
19144	NA	9606	284069
19144	NA	10090	217219
19144	NA	10116	100361389
19147	NA	7955	794890
19147	NA	10090	75040
19147	NA	10116	362727
19151	NA	7955	101884543
19151	NA	9544	696530
19151	NA	9606	647286
19151	NA	10090	217874
19151	NA	10116	314467
19154	NA	7955	100333944
19154	NA	9544	708514
19154	NA	9606	389362
19154	NA	10090	69666
19154	NA	10116	689623
19155	NA	9544	717275
19155	NA	9606	65268
19155	NA	10090	75607
19155	NA	10116	306811
19164	NA	7955	100330227
19164	NA	9544	699761
19164	NA	9606	387694
19164	NA	10090	328381
19164	NA	10116	290612
19166	NA	9544	702870
19166	NA	9606	338879
19166	NA	10090	75019
19166	NA	10116	305840
19167	NA	7955	100149858
19167	NA	9544	695336
19167	NA	9606	23034
19167	NA	10090	74480
19167	NA	10116	305826
19173	NA	7955	797570
19173	NA	9606	113251
19173	NA	10090	207214
19173	NA	10116	100910299
19174	NA	9544	709603
19174	NA	10090	73863
19174	NA	10116	300207
19179	NA	7955	100004372
19179	NA	9606	390667
19179	NA	10090	68509
19179	NA	10116	287130
19180	NA	9544	722482
19180	NA	9606	197342
19180	NA	10090	193838
19180	NA	10116	302982
19182	NA	7955	797812
19182	NA	9544	719621
19182	NA	9606	57497
19182	NA	10090	70530
19182	NA	10116	316205
19183	NA	7955	570766
19183	NA	9544	700361
19183	NA	9606	221424
19183	NA	10090	224813
19183	NA	10116	501101
19192	NA	9544	707842
19192	NA	9606	389336
19192	NA	10090	225443
19192	NA	10116	291608
19195	NA	9544	718112
19195	NA	9606	144097
19195	NA	10090	68229
19195	NA	10116	361719
19202	NA	7955	561094
19202	NA	9544	721823
19202	NA	9606	157922
19202	NA	10090	227634
19202	NA	10116	296580
19208	NA	9606	343990
19208	NA	10090	72097
19208	NA	10116	301351
19210	NA	9544	713868
19210	NA	9606	389084
19210	NA	10090	73234
19218	NA	9544	697423
19218	NA	9544	697817
19218	NA	9606	388799
19218	NA	10090	76426
19218	NA	10116	296411
19221	NA	9544	698183
19221	NA	9606	343263
19221	NA	10090	68753
19221	NA	10116	310782
19225	NA	7227	38806
19225	NA	7955	492469
19225	NA	9544	696846
19225	NA	9606	84904
19225	NA	10090	230098
19225	NA	10116	298404
19229	NA	7955	445176
19229	NA	9606	84879
19229	NA	10090	76574
19229	NA	10116	298504
19231	NA	7955	101883372
19231	NA	9544	715997
19231	NA	9606	388611
19231	NA	10090	69655
19231	NA	10116	100359977
19232	NA	9606	55057
19232	NA	10090	230806
19232	NA	10116	298543
19233	NA	9544	714633
19233	NA	9606	374946
19233	NA	10090	70433
19233	NA	10116	691317
19234	NA	6239	179566
19234	NA	7955	568322
19234	NA	9606	388591
19234	NA	10090	433809
19234	NA	10116	691246
19235	NA	7955	100003592
19235	NA	9544	715618
19235	NA	9606	166647
19235	NA	10090	70693
19235	NA	10116	305408
19241	NA	7955	561019
19241	NA	9606	389541
19241	NA	10090	66096
19241	NA	10116	360776
19243	NA	7955	100001127
19243	NA	9544	696341
19243	NA	9606	388969
19243	NA	10090	68364
19243	NA	10116	691113
19247	NA	9544	717426
19247	NA	9606	387837
19247	NA	10090	71183
19247	NA	10116	502900
19251	NA	9544	695054
19251	NA	9606	55196
19251	NA	10090	67246
19251	NA	10116	316982
19252	NA	7955	558801
19252	NA	9606	389549
19252	NA	10090	73191
19252	NA	10116	500048
19256	NA	7955	798766
19256	NA	9544	722464
19256	NA	9606	729440
19256	NA	10090	232933
19256	NA	10116	292680
19257	NA	9544	695761
19257	NA	9606	342897
19257	NA	10090	233038
19257	NA	10116	292755
19259	NA	9606	112703
19259	NA	10090	75538
19259	NA	10116	361564
19260	NA	9606	342918
19260	NA	10090	69349
19263	NA	9544	707670
19263	NA	9606	124446
19263	NA	10090	68742
19263	NA	10116	308986
19268	NA	9544	700131
19268	NA	9606	80313
19268	NA	10090	76612
19268	NA	10116	499281
19271	NA	9544	722627
19271	NA	9606	157697
19271	NA	10090	234086
19271	NA	10116	306622
19272	NA	7955	795709
19272	NA	9544	100424325
19272	NA	9606	619373
19272	NA	10090	234155
19272	NA	10116	306515
19274	NA	9544	699602
19274	NA	9606	388284
19274	NA	10090	71046
19274	NA	10116	498943
19278	NA	9544	707045
19278	NA	9606	221191
19278	NA	10090	70993
19278	NA	10116	291846
19280	NA	7955	568013
19280	NA	9544	706527
19280	NA	9606	23366
19280	NA	10090	68283
19280	NA	10116	315473
19283	NA	9544	704143
19283	NA	9606	56905
19283	NA	10090	74211
19283	NA	10116	315702
19285	NA	9544	708647
19285	NA	9606	390594
19285	NA	10090	74492
19287	NA	7955	393861
19287	NA	9544	717333
19287	NA	9606	57467
19287	NA	10090	74770
19287	NA	10116	301073
19298	NA	10090	70073
19298	NA	10116	300323
19318	NA	9544	712728
19318	NA	9606	80122
19318	NA	10090	22625
19318	NA	10116	289001
19330	NA	9606	91748
19330	NA	10090	238317
19330	NA	10116	314306
19331	NA	7955	101886467
19331	NA	9544	100423920
19331	NA	9606	145497
19331	NA	10090	627607
19331	NA	10116	314328
19334	NA	10090	212539
19334	NA	10116	366733
19354	NA	7955	567540
19354	NA	7955	559288
19354	NA	9544	710018
19354	NA	9606	338761
19354	NA	10090	239659
19354	NA	10116	300220
19361	NA	9544	100429196
19361	NA	9606	645811
19361	NA	10090	207209
19361	NA	10116	287131
19364	NA	7955	100536102
19364	NA	9544	704453
19364	NA	9606	221400
19364	NA	10090	210510
19364	NA	10116	316254
19365	NA	7955	100006371
19365	NA	9606	441151
19365	NA	10090	210573
19365	NA	10116	301253
19366	NA	7955	559084
19366	NA	9544	698668
19366	NA	9606	23506
19366	NA	10090	210982
19366	NA	10116	301235
19370	NA	9544	694100
19370	NA	9606	57608
19370	NA	10090	240185
19370	NA	10116	498764
19371	NA	9544	707661
19371	NA	9606	80816
19371	NA	10090	211961
19378	NA	9544	704154
19378	NA	9606	9849
19378	NA	10090	72672
19378	NA	10116	309478
19381	NA	7955	570001
19381	NA	7955	568637
19381	NA	9544	707065
19381	NA	9606	57512
19381	NA	10090	241263
19381	NA	10116	291352
19382	NA	7955	100004439
19382	NA	9544	701665
19382	NA	9606	403341
19382	NA	10090	241311
19382	NA	10116	689174
19385	NA	9544	706916
19385	NA	9606	219527
19385	NA	10090	241528
19385	NA	10116	311171
19388	NA	9544	708348
19388	NA	9606	129446
19388	NA	10090	241431
19388	NA	10116	311098
19390	NA	7955	497072
19390	NA	9544	715770
19390	NA	9606	343702
19390	NA	10090	228787
19390	NA	10116	311549
19395	NA	7955	100002370
19395	NA	9544	711619
19395	NA	9606	340554
19395	NA	10090	547176
19395	NA	10116	296864
19396	NA	10090	245526
19396	NA	10116	296867
19397	NA	9606	203430
19397	NA	10090	213436
19397	NA	10116	317221
19402	NA	10090	211208
19402	NA	10116	302773
19406	NA	9544	695351
19406	NA	9606	56000
19406	NA	10090	245610
19406	NA	10116	302591
19407	NA	7955	797187
19407	NA	9606	23096
19407	NA	10090	245666
19407	NA	10116	685244
19408	NA	7955	100150588
19408	NA	9544	711362
19408	NA	9606	170082
19408	NA	10090	245695
19408	NA	10116	367782
19426	NA	7955	558559
19426	NA	9544	698360
19426	NA	9606	345193
19426	NA	10090	242235
19426	NA	10116	502596
19431	NA	9544	717269
19431	NA	9606	127731
19431	NA	10090	75718
19431	NA	10116	313653
19432	NA	7955	559614
19432	NA	9544	719256
19432	NA	9606	127294
19432	NA	10090	242702
19432	NA	10116	313625
19435	NA	9544	693814
19435	NA	9606	222194
19435	NA	10090	242860
19435	NA	10116	311987
19442	NA	7955	559441
19442	NA	9544	701819
19442	NA	9606	54476
19442	NA	10090	108086
19442	NA	10116	304294
19443	NA	10090	243376
19443	NA	10116	312317
19463	NA	9544	713903
19463	NA	10090	244218
19463	NA	10116	293515
19471	NA	7955	793927
19471	NA	9544	709805
19471	NA	9606	342371
19471	NA	10090	52335
19471	NA	10116	307970
19472	NA	7955	569554
19472	NA	7955	567389
19472	NA	9544	699412
19472	NA	9606	22997
19472	NA	10090	235086
19472	NA	10116	315510
19476	NA	9544	100426356
19476	NA	9606	644672
19476	NA	10116	100360390
19477	NA	9544	712948
19477	NA	9606	390595
19477	NA	10090	208080
19477	NA	10116	691572
19478	NA	7955	568458
19478	NA	9544	711574
19478	NA	9606	222584
19478	NA	10090	208994
19478	NA	10116	315829
19480	NA	7955	393322
19480	NA	9544	693574
19480	NA	9606	388121
19480	NA	10090	244882
19480	NA	10116	315673
19481	NA	9606	388324
19481	NA	10090	103844
19481	NA	10116	360555
19482	NA	7955	568426
19482	NA	9544	721468
19482	NA	9606	221178
19482	NA	10090	219140
19482	NA	10116	305938
19483	NA	9544	714837
19483	NA	9606	57523
19483	NA	10090	277154
19483	NA	10116	100912447
19484	NA	7955	494495
19484	NA	9544	710219
19484	NA	9606	57577
19484	NA	10090	212153
19484	NA	10116	288106
19487	NA	7955	559700
19487	NA	9606	1370
19487	NA	10090	71756
19487	NA	10116	303861
19490	NA	9544	718439
19490	NA	9606	57710
19490	NA	10090	207792
19490	NA	10116	305101
19492	NA	9544	715405
19492	NA	9606	388610
19492	NA	10090	69539
19492	NA	10116	688990
19503	NA	9544	708823
19503	NA	9606	344892
19503	NA	10090	224055
19503	NA	10116	303835
19504	NA	9544	709660
19504	NA	9606	205717
19504	NA	10090	207806
19504	NA	10116	303946
19505	NA	9606	285335
19505	NA	10090	208169
19505	NA	10116	288117
19509	NA	7955	550225
19509	NA	9606	54522
19509	NA	10090	320816
19509	NA	10116	307102
19511	NA	7955	565716
19511	NA	9544	703032
19511	NA	9606	57673
19511	NA	10090	331623
19511	NA	10116	683923
19512	NA	9544	712176
19512	NA	9606	170954
19512	NA	10090	76448
19512	NA	10116	361790
19517	NA	9544	700070
19517	NA	9606	219981
19517	NA	10116	293769
19521	NA	7955	795681
19521	NA	9544	703843
19521	NA	9606	221061
19521	NA	10090	269233
19521	NA	10116	680259
19524	NA	7955	797081
19524	NA	9544	718842
19524	NA	9606	26005
19524	NA	10090	277939
19524	NA	10116	293148
19526	NA	7955	101886789
19526	NA	9544	709616
19526	NA	9606	26032
19526	NA	10090	382111
19526	NA	10116	301039
19527	NA	9544	702632
19527	NA	9606	255324
19527	NA	10090	71920
19527	NA	10116	289515
19528	NA	7955	570494
19528	NA	9544	715224
19528	NA	9606	255275
19528	NA	10090	68515
19528	NA	10116	303744
19529	NA	7955	101882192
19529	NA	9544	715184
19529	NA	9606	253461
19529	NA	10090	245007
19529	NA	10116	315936
19533	NA	7955	30346
19533	NA	9606	3223
19533	NA	10090	15425
19533	NA	10116	252885
19540	NA	9544	708961
19540	NA	9606	541565
19540	NA	10090	268759
19540	NA	10116	361066
19542	NA	7955	570947
19542	NA	9544	710883
19542	NA	9606	163259
19542	NA	10090	329727
19542	NA	10116	295333
19544	NA	7955	563863
19544	NA	9544	718443
19544	NA	9606	26267
19544	NA	10090	269529
19544	NA	10116	362511
19545	NA	9544	715178
19545	NA	9606	203286
19545	NA	10090	75691
19545	NA	10116	362515
19546	NA	7955	564754
19546	NA	9606	339983
19546	NA	10090	269642
19546	NA	10116	289727
19547	NA	7955	100536325
19547	NA	9544	693788
19547	NA	9606	143570
19547	NA	10090	446101
19547	NA	10116	365313
19551	NA	9544	715850
19551	NA	9606	221301
19551	NA	10090	270711
19551	NA	10116	499445
19559	NA	9544	715275
19559	NA	9606	284071
19559	NA	10090	268491
19559	NA	10116	303572
19560	NA	9544	707301
19560	NA	9606	55701
19560	NA	10090	268739
19560	NA	10116	361034
19566	NA	7955	562681
19566	NA	9606	728780
19566	NA	10090	271144
19567	NA	7227	44052
19567	NA	9544	714611
19567	NA	9606	399694
19567	NA	10090	271849
19567	NA	10116	679845
19571	NA	7955	751762
19571	NA	9544	719201
19571	NA	9606	348262
19571	NA	10090	192173
19571	NA	10116	360677
19575	NA	7955	564823
19575	NA	9544	701382
19575	NA	9606	23207
19575	NA	10090	69582
19575	NA	10116	313667
19583	NA	7955	798319
19583	NA	9544	722372
19583	NA	9606	390205
19583	NA	10090	278795
19583	NA	10116	309208
19586	NA	9544	722205
19586	NA	9606	169436
19586	NA	10090	279029
19586	NA	10116	311825
19589	NA	7955	796115
19589	NA	9544	703920
19589	NA	9606	340533
19589	NA	10090	245555
19589	NA	10116	302396
19596	NA	9544	701798
19596	NA	9606	83547
19596	NA	10090	280408
19596	NA	10116	287531
19598	NA	7955	447896
19598	NA	9544	719873
19598	NA	9606	282969
19598	NA	10090	69064
19598	NA	10116	100911225
19598	NA	10116	293587
19600	NA	9544	705976
19600	NA	9606	283578
19600	NA	10090	382620
19600	NA	10116	681943
19603	NA	7955	556933
19603	NA	9544	700419
19603	NA	9606	284417
19603	NA	10090	330460
19603	NA	10116	308346
19617	NA	7955	553808
19617	NA	9544	706697
19617	NA	9606	339416
19617	NA	10090	73844
19617	NA	10116	289152
19618	NA	7955	445401
19618	NA	9544	707211
19618	NA	9606	91687
19618	NA	10090	70454
19618	NA	10116	289150
19625	NA	7955	100149283
19625	NA	7955	327348
19625	NA	9544	701358
19625	NA	9606	374655
19625	NA	10090	209225
19625	NA	10116	293044
19629	NA	9544	709542
19629	NA	9606	140686
19633	NA	9544	715310
19633	NA	9606	374977
19633	NA	10090	381538
19633	NA	10116	298301
19635	NA	7955	368728
19635	NA	9544	716984
19635	NA	9606	25938
19635	NA	10090	320487
19635	NA	10116	362737
19641	NA	9544	707960
19641	NA	9606	80125
19641	NA	10090	382077
19641	NA	10116	315712
19642	NA	7955	100005300
19642	NA	9544	710047
19642	NA	9606	9836
19642	NA	10090	329504
19642	NA	10116	296098
19648	NA	9544	701832
19648	NA	9606	84624
19648	NA	10116	308099
19652	NA	9606	100507290
19652	NA	10090	319748
19652	NA	10116	100911196
19662	NA	9544	718703
19662	NA	9606	8463
19662	NA	10090	21677
19662	NA	10116	308582
19664	NA	9544	718286
19664	NA	9606	220074
19664	NA	10090	791260
19664	NA	10116	308868
19671	NA	9544	702285
19671	NA	9606	342357
19671	NA	10090	210162
19671	NA	10116	368120
19673	NA	10090	382217
19673	NA	10090	666842
19673	NA	10116	309028
19673	NA	10116	100912196
19673	NA	10116	100912289
19674	NA	7227	38586
19674	NA	7955	100334351
19674	NA	9544	697227
19674	NA	9606	55567
19674	NA	10090	381917
19674	NA	10116	117249
19680	NA	7955	562573
19680	NA	9606	60495
19680	NA	10090	545291
19680	NA	10116	368128
19687	NA	7955	559090
19687	NA	9544	696815
19687	NA	9606	114825
19687	NA	10090	70802
19697	NA	7955	791754
19697	NA	7955	100332428
19697	NA	7955	562648
19697	NA	9544	715591
19697	NA	9606	54625
19697	NA	10090	547253
19697	NA	10116	303903
19711	NA	7955	402922
19711	NA	9544	664732
19711	NA	9606	25778
19711	NA	10090	213452
19711	NA	10116	304791
19716	NA	9544	710141
19716	NA	9606	9778
19716	NA	10090	320661
19716	NA	10116	680039
19719	NA	9606	341799
19719	NA	10090	404319
19719	NA	10116	305841
19736	NA	9544	721624
19736	NA	9606	390748
19736	NA	10090	382035
19736	NA	10116	307920
19746	NA	7955	570587
19746	NA	9544	718264
19746	NA	9606	79957
19746	NA	10090	68957
19746	NA	10116	681021
19751	NA	7955	100317614
19751	NA	9606	54848
19751	NA	10116	295449
19759	NA	7955	794153
19759	NA	9544	702808
19759	NA	9606	340527
19759	NA	10090	100042480
19759	NA	10116	317253
19773	NA	7955	100006646
19773	NA	9544	708668
19773	NA	9606	494513
19773	NA	10090	381375
19773	NA	10116	679552
19774	NA	9544	100428813
19774	NA	9606	100131244
19774	NA	10090	383787
19774	NA	10116	691770
19782	NA	7955	100034386
19782	NA	7955	556850
19782	NA	9544	710668
19782	NA	9606	57670
19782	NA	10090	330286
19782	NA	10116	312246
19783	NA	9544	711295
19783	NA	9606	155061
19783	NA	10090	69228
19783	NA	10116	312303
19792	NA	7955	100537793
19792	NA	9544	703862
19792	NA	9606	388939
19792	NA	10090	225004
19792	NA	10116	313891
19803	NA	9544	721290
19803	NA	9606	339366
19803	NA	10090	66548
19803	NA	10116	314626
19806	NA	9544	704632
19806	NA	9606	121549
19806	NA	10090	67341
19806	NA	10116	299687
19813	NA	7955	566022
19813	NA	9606	91893
19813	NA	10090	382137
19813	NA	10116	315646
19814	NA	7955	566743
19814	NA	9544	711918
19814	NA	9606	390616
19814	NA	10090	330998
19814	NA	10116	300889
19815	NA	7955	415105
19815	NA	9544	697794
19815	NA	9606	84059
19815	NA	10090	110789
19815	NA	10116	100362255
19818	NA	7955	692272
19818	NA	7955	327328
19818	NA	9544	704983
19818	NA	9606	389119
19818	NA	10090	68176
19818	NA	10116	316001
19824	NA	9544	708571
19824	NA	9606	389396
19824	NA	10090	435528
19824	NA	10116	688536
19832	NA	10090	66323
19832	NA	10116	299330
19835	NA	9544	715464
19835	NA	9606	375337
19835	NA	10090	671232
19835	NA	10116	301075
19837	NA	7955	567804
19837	NA	9544	714186
19837	NA	9606	150726
19837	NA	10090	330369
19837	NA	10116	312504
19844	NA	9544	707285
19844	NA	9606	283150
19844	NA	10090	382074
19844	NA	10116	315601
19853	NA	7955	100537539
19853	NA	9544	701663
19853	NA	9606	57462
19853	NA	10090	329828
19853	NA	10116	366360
19857	NA	9606	388551
19857	NA	10090	330483
19857	NA	10116	292700
19876	NA	9544	699060
19876	NA	9606	343171
19876	NA	10090	404346
19876	NA	10116	363606
19879	NA	7955	402928
19879	NA	9544	694717
19879	NA	9606	80320
19879	NA	10090	83395
19879	NA	10116	363672
19885	NA	7955	568378
19885	NA	9544	708041
19885	NA	9606	339453
19885	NA	10090	381582
19885	NA	10116	100362471
19894	NA	7227	317824
19894	NA	9544	693481
19919	NA	7227	39025
19919	NA	9544	710574
19919	NA	9606	780776
19919	NA	10090	383103
19919	NA	10116	360467
19922	NA	7227	3772218
19922	NA	7955	558898
19922	NA	9606	283459
19922	NA	10090	384281
19922	NA	10116	360821
19922	NA	10116	100909836
19923	NA	9544	710736
19923	NA	9606	388722
19923	NA	10090	69549
19923	NA	10116	360851
19936	NA	9544	710978
19936	NA	9606	55780
19936	NA	10090	381062
19936	NA	10116	361485
19938	NA	9544	701620
19938	NA	7955	559732
19938	NA	9606	148014
19938	NA	10090	73032
19938	NA	10116	361528
19940	NA	6239	172646
19940	NA	9544	720596
19940	NA	9606	4308
19940	NA	10090	17364
19940	NA	10116	361586
19943	NA	9544	708922
19943	NA	9606	389813
19943	NA	10090	381353
19943	NA	10116	362083
19952	NA	7955	415210
19952	NA	9544	696830
19952	NA	9606	84455
19952	NA	10090	230500
19952	NA	10116	362549
19960	NA	9544	695428
19960	NA	9606	134701
19960	NA	10090	382089
19960	NA	10116	363111
19997	NA	9606	23248
19997	NA	10090	75137
20002	NA	7955	541529
20002	NA	9544	717509
20002	NA	9606	400745
20002	NA	10090	230863
20002	NA	10116	366489
20003	NA	9544	706991
20003	NA	9606	100128927
20003	NA	10090	382639
20003	NA	10116	691556
